modelo,versao_modelo,data_geracao,modo_resultado,epi_year_origem,epi_week_origem,semana_origem,target_epi_year,target_epi_week,semana_alvo,horizonte_semanas,bairro_norm,populacao,casos_observados_recentes_4s,incidencia_recente_4s_100k,categoria_recente_observada,categoria_prevista,confianca_modelo,prob_baixo,prob_medio,prob_alto,prob_critico,casos_observados_alvo_4s,incidencia_observada_alvo_4s_100k,categoria_observada_alvo,previsao_correta,status_avaliacao,data_avaliacao
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,JAQUEIRA,1342,0,0.0,Baixo,Baixo,0.9800013605458252,0.9800013605458252,0.0136248828476271,0.0050707280975477,0.0013030285089996,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,JARDIM SAO PAULO,29996,0,0.0,Baixo,Baixo,0.9962651404061872,0.9962651404061872,0.0027192612917008,0.0007742193039258,0.0002413789981861,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,JIQUIA,12051,0,0.0,Baixo,Baixo,0.9950797998032443,0.9950797998032443,0.0035914954921193,0.0010042331858548,0.0003244715187814,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,JORDAO,20449,7,34.231502762971296,Baixo,Baixo,0.9579553713416246,0.9579553713416246,0.0392629806706416,0.0020811674422531,0.0007004805454806,5.0,24.45107340212236,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,LINHA DO TIRO,14202,1,7.041261794113504,Baixo,Baixo,0.9931877879235552,0.9931877879235552,0.0053310236111218,0.0011080692087525,0.0003731192565703,1.0,7.041261794113504,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,MACAXEIRA,20126,0,0.0,Baixo,Baixo,0.9962235525927432,0.9962235525927432,0.0027589550721083,0.000767349485773,0.0002501428493755,1.0,4.96869720759217,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,MADALENA,25832,0,0.0,Baixo,Baixo,0.9962651404061872,0.9962651404061872,0.0027192612917008,0.0007742193039258,0.0002413789981861,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,MANGABEIRA,6397,0,0.0,Baixo,Baixo,0.993639796551376,0.993639796551376,0.004510638437432,0.0012558243841607,0.000593740627031,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,MANGUEIRA,7664,0,0.0,Baixo,Baixo,0.994203383135404,0.994203383135404,0.0038117687004892,0.0012733103869111,0.0007115377771954,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,MONTEIRO,6738,0,0.0,Baixo,Baixo,0.993639796551376,0.993639796551376,0.004510638437432,0.0012558243841607,0.000593740627031,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,MORRO DA CONCEICAO,8217,1,12.169891687963975,Baixo,Baixo,0.9936566765253668,0.9936566765253668,0.0043957903168825,0.0014921823473549,0.0004553508103956,1.0,12.169891687963975,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,MUSTARDINHA,10642,0,0.0,Baixo,Baixo,0.994723073193172,0.994723073193172,0.0036370954169322,0.0013080644310877,0.0003317669588079,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,NOVA DESCOBERTA,28697,1,3.484684810258912,Baixo,Baixo,0.9963724959838434,0.9963724959838434,0.0026307415778886,0.0007584350471379,0.00023832739113,1.0,3.484684810258912,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,PAISSANDU,568,0,0.0,Baixo,Baixo,0.967063921821563,0.967063921821563,0.0202998075690084,0.0097369544159053,0.0028993161935231,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,PARNAMIRIM,6954,0,0.0,Baixo,Baixo,0.993639796551376,0.993639796551376,0.004510638437432,0.0012558243841607,0.000593740627031,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,PASSARINHO,24306,1,4.114210483008311,Baixo,Baixo,0.9952616175850818,0.9952616175850818,0.0036974768338727,0.0007889044308712,0.0002520011501742,1.0,4.114210483008311,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,PAU FERRO,89,0,0.0,Baixo,Baixo,0.9660264206376036,0.9660264206376036,0.0211196050870194,0.01016850547891,0.002685468796467,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,PEIXINHOS,2915,0,0.0,Baixo,Baixo,0.9863820837469212,0.9863820837469212,0.0086479294995109,0.0032927927986256,0.0016771939549423,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,PINA,29195,4,13.700976194553862,Baixo,Baixo,0.985054971737081,0.985054971737081,0.008647284487612,0.0056212605088438,0.000676483266463,3.0,10.275732145915397,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,POCO,5542,0,0.0,Baixo,Baixo,0.9896524465002816,0.9896524465002816,0.0073154009261207,0.002181162107953,0.0008509904656446,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,PONTO DE PARADA,2382,0,0.0,Baixo,Baixo,0.9878851999064524,0.9878851999064524,0.00796039141437,0.0030018862563154,0.0011525224228621,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,PORTO DA MADEIRA,6495,0,0.0,Baixo,Baixo,0.9936640750219322,0.9936640750219322,0.0045107488116428,0.0012436284733272,0.0005815476930976,2.0,30.792917628945343,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,PRADO,11412,0,0.0,Baixo,Baixo,0.9949932880635806,0.9949932880635806,0.0036546446601259,0.0010218905709065,0.0003301767053869,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,RECIFE,541,0,0.0,Baixo,Baixo,0.8362309827570633,0.8362309827570633,0.1178954750377788,0.0390408369460596,0.0068327052590981,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,ROSARINHO,7271,0,0.0,Baixo,Baixo,0.993672803500685,0.993672803500685,0.004477570099678,0.0012558660842048,0.000593760315432,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,SAN MARTIN,23074,1,4.333882291756956,Baixo,Baixo,0.9938066210196492,0.9938066210196492,0.004689348958065,0.0011454378490401,0.0003585921732454,1.0,4.333882291756956,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,SANCHO,12768,0,0.0,Baixo,Baixo,0.9950797998032443,0.9950797998032443,0.0035914954921193,0.0010042331858548,0.0003244715187814,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,SANTANA,2574,0,0.0,Baixo,Baixo,0.987897456497336,0.987897456497336,0.0079604899575611,0.0030019236753011,0.0011401298698015,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,SANTO AMARO,27103,1,3.689628454414641,Baixo,Baixo,0.9956313802243888,0.9956313802243888,0.0033088808211108,0.000810743887832,0.0002489950666681,1.0,3.689628454414641,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,SANTO ANTONIO,447,0,0.0,Baixo,Baixo,0.9059771632646192,0.9059771632646192,0.0656212443411714,0.0240201344236687,0.0043814579705405,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,SAO JOSE,8876,0,0.0,Baixo,Baixo,0.9941183333547092,0.9941183333547092,0.0042933169773601,0.0012004724709668,0.0003878771969639,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,SITIO DOS PINTOS SAO BRAS,7996,1,12.50625312656328,Baixo,Baixo,0.9923407622509834,0.9923407622509834,0.0057618690142755,0.0013961486408677,0.0005012200938733,1.0,12.50625312656328,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,SOLEDADE,2081,0,0.0,Baixo,Baixo,0.987904591228594,0.987904591228594,0.0079605475559177,0.0030019450415522,0.0011329161739359,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,TAMARINEIRA,13236,0,0.0,Baixo,Baixo,0.9961529753626164,0.9961529753626164,0.0028025006080416,0.0007894498131176,0.0002550742162243,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,TEJIPIO,9835,2,20.335536349771225,Baixo,Baixo,0.9898805534739116,0.9898805534739116,0.0079017904851492,0.0016700490236889,0.00054760701725,3.0,30.50330452465684,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,TORRE,20872,1,4.791107704101188,Baixo,Baixo,0.9939131994938182,0.9939131994938182,0.0046898520820032,0.001038317766135,0.0003586306580435,1.0,4.791107704101188,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,TORREAO,1566,0,0.0,Baixo,Baixo,0.9790817937984236,0.9790817937984236,0.0135196798021295,0.0061055596860405,0.0012929667134061,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,TORROES,31130,0,0.0,Baixo,Baixo,0.9962538894804472,0.9962538894804472,0.0027395334301997,0.0007666732153974,0.0002399038739555,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,TOTO,2074,0,0.0,Baixo,Baixo,0.9875601327216212,0.9875601327216212,0.0080013539102467,0.003017333223476,0.0014211801446559,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,VARZEA,70946,2,2.8190454712034505,Baixo,Baixo,0.990000387007588,0.990000387007588,0.0059787474965364,0.0035228923410878,0.0004979731547878,2.0,2.8190454712034505,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,VASCO DA GAMA,26631,0,0.0,Baixo,Baixo,0.9962719525638464,0.9962719525638464,0.0027192800353182,0.0007673867394459,0.0002413806613892,4.0,15.020089369531748,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,5,2021-05,2021,7,2021-07,2,ZUMBI,4763,0,0.0,Baixo,Baixo,0.9880979221975936,0.9880979221975936,0.0079437472423289,0.0030470450880187,0.0009112854720589,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,AFLITOS,4990,0,0.0,Baixo,Baixo,0.9897077853985772,0.9897077853985772,0.0075484054672163,0.001879897470581,0.0008639116636254,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,AFOGADOS,31457,0,0.0,Baixo,Baixo,0.996774266310358,0.996774266310358,0.0023693023489128,0.0006458215713624,0.0002106097693667,3.0,9.53682805099024,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,AGUA FRIA,39012,2,5.126627704296114,Baixo,Baixo,0.995084832603768,0.995084832603768,0.0037326517440307,0.0008922217623679,0.0002902938898334,1.0,2.563313852148057,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,ALTO DO MANDU,4221,1,23.691068467187872,Baixo,Baixo,0.9733592636690837,0.9733592636690837,0.0192307955674964,0.00606454428784,0.0013453964755799,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,ALTO JOSE BONIFACIO,10365,2,19.29570670525808,Baixo,Baixo,0.9905902833708284,0.9905902833708284,0.0072373809323655,0.0016337383170153,0.0005385973797907,2.0,19.29570670525808,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,ALTO JOSE DO PINHO,11313,0,0.0,Baixo,Baixo,0.995736825389466,0.995736825389466,0.0031281776814993,0.0008340835820036,0.0003009133470309,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,ALTO SANTA TEREZINHA,6620,0,0.0,Baixo,Baixo,0.994350469513334,0.994350469513334,0.0040423696839041,0.0010732124539411,0.0005339483488206,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,APIPUCOS,2523,1,39.635354736424894,Baixo,Baixo,0.8920880568568894,0.8920880568568894,0.0988487081120471,0.005846071996511,0.0032171630345524,1.0,39.635354736424894,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,AREIAS,26740,6,22.43829468960359,Baixo,Baixo,0.9938349031076478,0.9938349031076478,0.0048793904807494,0.0009943499933733,0.0002913564182294,5.0,18.69857890800299,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,ARRUDA,12797,0,0.0,Baixo,Baixo,0.9957566806332564,0.9957566806332564,0.0031177385084819,0.0008313001556581,0.0002942807026034,1.0,7.814331483941548,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,BARRO,30565,0,0.0,Baixo,Baixo,0.9967761347275848,0.9967761347275848,0.0023601722686088,0.0006407899014516,0.0002229031023546,1.0,3.2717160150498934,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,BEBERIBE,7089,1,14.10636196924813,Baixo,Baixo,0.9930226636357532,0.9930226636357532,0.0051713100698929,0.0012029040170346,0.0006031222773192,1.0,14.10636196924813,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,BOA VIAGEM,125805,8,6.359047732602043,Baixo,Baixo,0.9933820944113588,0.9933820944113588,0.0051931189274894,0.0011297139550608,0.0002950727060908,8.0,6.359047732602043,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,BOA VISTA,13147,0,0.0,Baixo,Baixo,0.9964662439386548,0.9964662439386548,0.0025963936018048,0.000692291044465,0.0002450714150753,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,BOMBA DO HEMETERIO,7728,0,0.0,Baixo,Baixo,0.9944632847389696,0.9944632847389696,0.0040130546184061,0.0010476657397987,0.0004759949028253,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,BONGI,7060,1,14.164305949008495,Baixo,Baixo,0.9943330377065162,0.9943330377065162,0.0039532338623421,0.0010648835545866,0.0006488448765549,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,BRASILIA TEIMOSA,16685,1,5.993407252022776,Baixo,Baixo,0.9967500844671058,0.9967500844671058,0.0023328700753678,0.0005813733255802,0.000335672131946,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,BREJO DA GUABIRABA,10620,0,0.0,Baixo,Baixo,0.9957152256781852,0.9957152256781852,0.0031440268121701,0.0008383095473037,0.0003024379623409,3.0,28.24858757062147,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,BREJO DE BEBERIBE,7738,0,0.0,Baixo,Baixo,0.9945153149842394,0.9945153149842394,0.0040132648535735,0.0010700701609329,0.0004013500012541,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,CABANGA,1831,0,0.0,Baixo,Baixo,0.9831414041881984,0.9831414041881984,0.0113410388827458,0.0035477692074436,0.0019697877216122,1.0,54.61496450027307,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,CACOTE,8738,0,0.0,Baixo,Baixo,0.9944627039742422,0.9944627039742422,0.0040254692104315,0.0010733335890364,0.0004384932262896,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,CAJUEIRO,5062,0,0.0,Baixo,Baixo,0.9899098794774768,0.9899098794774768,0.0075499466022713,0.0016406605588778,0.000899513361374,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,CAMPINA DO BARRETO,8757,0,0.0,Baixo,Baixo,0.9944784247349848,0.9944784247349848,0.0040255331702428,0.0010408357071987,0.0004552063875733,1.0,11.419435879867534,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,CAMPO GRANDE,31783,0,0.0,Baixo,Baixo,0.996815482611387,0.996815482611387,0.0023602654217462,0.0006013400731833,0.0002229118936834,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,CASA AMARELA,32450,2,6.163328197226502,Baixo,Baixo,0.9958554321527148,0.9958554321527148,0.0032282933994705,0.000672181513912,0.0002440929339025,1.0,3.081664098613251,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,CASA FORTE,6307,0,0.0,Baixo,Baixo,0.994350469513334,0.994350469513334,0.0040423696839041,0.0010732124539411,0.0005339483488206,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,CAXANGA,13813,0,0.0,Baixo,Baixo,0.996669907114277,0.996669907114277,0.002432434021116,0.000666354988307,0.0002313038762998,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,CIDADE UNIVERSITARIA,1819,0,0.0,Baixo,Baixo,0.9790814981618272,0.9790814981618272,0.0158810613376456,0.0035746241432811,0.0014628163572459,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,COELHOS,5923,0,0.0,Baixo,Baixo,0.98936994444354,0.98936994444354,0.0077670976790795,0.0019615312631585,0.000901426614222,1.0,16.883336147222693,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,COHAB,62632,7,11.176395452803678,Baixo,Baixo,0.9928784728072136,0.9928784728072136,0.0056667862030707,0.0011343499373225,0.0003203910523931,12.0,19.159535061949164,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,COQUEIRAL,9427,0,0.0,Baixo,Baixo,0.9950875058671044,0.9950875058671044,0.0036101064398685,0.0009701432442793,0.0003322444487475,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,CORDEIRO,37660,0,0.0,Baixo,Baixo,0.9967726133067232,0.9967726133067232,0.0023601640165983,0.0006443203478595,0.0002229023288188,1.0,2.655337227827934,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,CORREGO DO JENIPAPO,8086,0,0.0,Baixo,Baixo,0.9944750524218624,0.9944750524218624,0.0040131019785055,0.0010733469235685,0.0004384986760635,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,CURADO,16559,0,0.0,Baixo,Baixo,0.9967469737266113,0.9967469737266113,0.0023854217855638,0.0006407711493728,0.0002268333384522,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,DERBY,1867,0,0.0,Baixo,Baixo,0.9858031417489048,0.9858031417489048,0.0100510159119064,0.0028500343159661,0.0012958080232227,0.0,0.0,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
XGBoost,criticidade_v2,2026-09-13T13:37:20-03:00,validacao_historica_2021,2021,6,2021-06,2021,8,2021-08,2,DOIS IRMAOS,3026,1,33.046926635822864,Baixo,Baixo,0.9632281227582224,0.9632281227582224,0.0309857153907568,0.0042698598256252,0.0015163020253954,1.0,33.046926635822864,Baixo,True,Consolidado,2026-09-13T13:37:20-03:00
